open,close,high,low,value,volume,begin,end,SECID
94701,94701,94701,94701,0,5,2025-06-19 09:48:00,2025-06-19 09:48:59,SiM6
94701,94702,94702,94701,0,4,2025-06-19 09:58:00,2025-06-19 09:58:59,SiM6
94800,94800,94800,94800,0,2,2025-06-19 11:09:00,2025-06-19 11:09:59,SiM6
94500,94500,94500,94500,0,1,2025-06-19 13:29:00,2025-06-19 13:29:59,SiM6
94451,94451,94451,94451,0,2,2025-06-19 17:22:00,2025-06-19 17:22:59,SiM6
94450,94450,94450,94450,0,1,2025-06-19 18:11:00,2025-06-19 18:11:59,SiM6
94334,94333,94334,94333,0,3,2025-06-19 18:12:00,2025-06-19 18:12:59,SiM6
94619,94619,94619,94619,0,1,2025-06-19 19:05:00,2025-06-19 19:05:59,SiM6
94901,94901,94901,94901,0,1,2025-06-19 19:06:00,2025-06-19 19:06:59,SiM6
94881,94881,94881,94881,0,1,2025-06-19 20:06:00,2025-06-19 20:06:59,SiM6
94190,94190,94190,94190,0,1,2025-06-20 13:27:00,2025-06-20 13:27:59,SiM6
94794,94806,94806,94794,0,3,2025-06-20 14:44:00,2025-06-20 14:44:59,SiM6
94413,94412,94413,94412,0,3,2025-06-20 15:20:00,2025-06-20 15:20:59,SiM6
94845,94845,94845,94845,0,1,2025-06-20 16:03:00,2025-06-20 16:03:59,SiM6
94192,94192,94192,94192,0,1,2025-06-20 17:47:00,2025-06-20 17:47:59,SiM6
94619,94650,94650,94619,0,4,2025-06-20 21:41:00,2025-06-20 21:41:59,SiM6
94732,94732,94732,94732,0,1,2025-06-20 22:32:00,2025-06-20 22:32:59,SiM6
93966,93966,93966,93966,0,1,2025-06-23 09:25:00,2025-06-23 09:25:59,SiM6
94065,94065,94065,94065,0,1,2025-06-23 15:11:00,2025-06-23 15:11:59,SiM6
94080,94000,94080,94000,0,5,2025-06-23 18:20:00,2025-06-23 18:20:59,SiM6
94500,94500,94500,94500,0,10,2025-06-24 10:27:00,2025-06-24 10:27:59,SiM6
94650,94650,94650,94650,0,1,2025-06-24 10:28:00,2025-06-24 10:28:59,SiM6
94650,94650,94650,94650,0,1,2025-06-24 10:32:00,2025-06-24 10:32:59,SiM6
94997,94997,94997,94997,0,1,2025-06-24 11:18:00,2025-06-24 11:18:59,SiM6
94062,94062,94062,94062,0,2,2025-06-24 15:04:00,2025-06-24 15:04:59,SiM6
94061,94059,94061,94059,0,16,2025-06-24 15:05:00,2025-06-24 15:05:59,SiM6
94180,94550,94550,94180,0,10,2025-06-24 15:31:00,2025-06-24 15:31:59,SiM6
93945,93943,93945,93943,0,4,2025-06-24 16:19:00,2025-06-24 16:19:59,SiM6
93941,93939,93941,93939,0,2,2025-06-24 16:56:00,2025-06-24 16:56:59,SiM6
93743,93743,93743,93743,0,1,2025-06-24 17:12:00,2025-06-24 17:12:59,SiM6
94513,94513,94513,94513,0,2,2025-06-24 21:57:00,2025-06-24 21:57:59,SiM6
94498,94498,94498,94498,0,1,2025-06-24 22:28:00,2025-06-24 22:28:59,SiM6
93951,93950,93951,93950,0,4,2025-06-25 10:02:00,2025-06-25 10:02:59,SiM6
93710,93709,93710,93709,0,3,2025-06-25 10:25:00,2025-06-25 10:25:59,SiM6
93620,93550,93620,93550,0,5,2025-06-25 10:40:00,2025-06-25 10:40:59,SiM6
93550,93550,93550,93550,0,1,2025-06-25 10:41:00,2025-06-25 10:41:59,SiM6
