open,close,high,low,value,volume,begin,end,SECID
93940,93940,93940,93940,0,3,2025-10-30 19:19:00,2025-10-30 19:19:59,SiZ6
93964,93964,93964,93964,0,3,2025-10-30 19:40:00,2025-10-30 19:40:59,SiZ6
92984,92984,92984,92984,0,2,2025-10-30 20:49:00,2025-10-30 20:49:59,SiZ6
93022,93021,93022,93021,0,3,2025-10-30 21:42:00,2025-10-30 21:42:59,SiZ6
92920,92920,92920,92920,0,2,2025-10-31 10:43:00,2025-10-31 10:43:59,SiZ6
93802,93803,93803,93802,0,2,2025-10-31 12:13:00,2025-10-31 12:13:59,SiZ6
93803,93803,93803,93803,0,1,2025-10-31 12:14:00,2025-10-31 12:14:59,SiZ6
93986,93986,93986,93986,0,1,2025-10-31 12:25:00,2025-10-31 12:25:59,SiZ6
93027,93027,93027,93027,0,1,2025-10-31 16:03:00,2025-10-31 16:03:59,SiZ6
92988,92987,92988,92987,0,2,2025-10-31 16:16:00,2025-10-31 16:16:59,SiZ6
93182,95886,95886,93182,0,100,2025-10-31 16:40:00,2025-10-31 16:40:59,SiZ6
94000,94000,94000,94000,0,1,2025-10-31 16:41:00,2025-10-31 16:41:59,SiZ6
93510,93510,93510,93510,0,1,2025-10-31 16:48:00,2025-10-31 16:48:59,SiZ6
93499,95498,95498,93499,0,100,2025-10-31 17:39:00,2025-10-31 17:39:59,SiZ6
93858,94510,94510,93858,0,11,2025-10-31 17:46:00,2025-10-31 17:46:59,SiZ6
93807,93832,93832,93807,0,2,2025-10-31 17:50:00,2025-10-31 17:50:59,SiZ6
93805,93763,93805,93763,0,6,2025-10-31 17:51:00,2025-10-31 17:51:59,SiZ6
93821,93821,93821,93821,0,3,2025-10-31 17:52:00,2025-10-31 17:52:59,SiZ6
93998,93998,93998,93998,0,1,2025-10-31 17:54:00,2025-10-31 17:54:59,SiZ6
93820,93817,93820,93817,0,3,2025-10-31 17:59:00,2025-10-31 17:59:59,SiZ6
93764,93763,93764,93763,0,10,2025-10-31 18:00:00,2025-10-31 18:00:59,SiZ6
93984,94475,94475,93984,0,25,2025-10-31 18:04:00,2025-10-31 18:04:59,SiZ6
93701,93701,93701,93701,0,2,2025-10-31 18:19:00,2025-10-31 18:19:59,SiZ6
93737,93736,93737,93736,0,5,2025-10-31 18:28:00,2025-10-31 18:28:59,SiZ6
93705,93705,93705,93705,0,1,2025-10-31 18:33:00,2025-10-31 18:33:59,SiZ6
93691,93691,93691,93691,0,1,2025-10-31 18:34:00,2025-10-31 18:34:59,SiZ6
93720,93720,93720,93720,0,1,2025-10-31 18:39:00,2025-10-31 18:39:59,SiZ6
