open,close,high,low,value,volume,begin,end,SECID
83878,83888,83888,83878,0,105,2025-11-01 10:47:00,2025-11-01 10:47:59,SiH6
83884,83835,83900,83835,0,257,2025-11-01 10:51:00,2025-11-01 10:51:59,SiH6
83859,83853,83859,83853,0,11,2025-11-01 10:54:00,2025-11-01 10:54:59,SiH6
83922,83922,83922,83922,0,1,2025-11-01 10:59:00,2025-11-01 10:59:59,SiH6
83894,83872,83894,83870,0,5,2025-11-01 11:01:00,2025-11-01 11:01:59,SiH6
83882,83882,83882,83882,0,2,2025-11-01 11:02:00,2025-11-01 11:02:59,SiH6
83899,83899,83899,83899,0,1,2025-11-01 11:04:00,2025-11-01 11:04:59,SiH6
83887,83882,83889,83882,0,19,2025-11-01 11:12:00,2025-11-01 11:12:59,SiH6
83893,83893,83893,83893,0,2,2025-11-01 11:18:00,2025-11-01 11:18:59,SiH6
83903,83888,83903,83888,0,21,2025-11-01 11:19:00,2025-11-01 11:19:59,SiH6
83890,83906,83906,83890,0,5,2025-11-01 11:21:00,2025-11-01 11:21:59,SiH6
83901,83901,83901,83901,0,2,2025-11-01 11:23:00,2025-11-01 11:23:59,SiH6
83860,83860,83860,83860,0,1,2025-11-01 11:27:00,2025-11-01 11:27:59,SiH6
83842,83835,83842,83835,0,3,2025-11-01 11:28:00,2025-11-01 11:28:59,SiH6
83836,83836,83836,83836,0,2,2025-11-01 11:31:00,2025-11-01 11:31:59,SiH6
83869,83869,83869,83869,0,1,2025-11-01 11:37:00,2025-11-01 11:37:59,SiH6
83915,83915,83915,83915,0,1,2025-11-01 11:40:00,2025-11-01 11:40:59,SiH6
83912,83912,83912,83912,0,1,2025-11-01 11:41:00,2025-11-01 11:41:59,SiH6
83961,83961,83961,83961,0,5,2025-11-01 11:44:00,2025-11-01 11:44:59,SiH6
83944,83944,83944,83944,0,1,2025-11-01 11:45:00,2025-11-01 11:45:59,SiH6
83939,83940,83940,83939,0,4,2025-11-01 11:46:00,2025-11-01 11:46:59,SiH6
83886,83887,83887,83886,0,7,2025-11-01 11:48:00,2025-11-01 11:48:59,SiH6
83914,83914,83914,83914,0,1,2025-11-01 11:52:00,2025-11-01 11:52:59,SiH6
83940,83940,83940,83940,0,1,2025-11-01 11:55:00,2025-11-01 11:55:59,SiH6
83949,83949,83949,83949,0,1,2025-11-01 11:56:00,2025-11-01 11:56:59,SiH6
83971,83971,83971,83971,0,1,2025-11-01 11:57:00,2025-11-01 11:57:59,SiH6
83995,83995,83995,83995,0,1,2025-11-01 11:59:00,2025-11-01 11:59:59,SiH6
83975,83975,83975,83975,0,1,2025-11-01 12:01:00,2025-11-01 12:01:59,SiH6
83955,83938,83955,83938,0,11,2025-11-01 12:03:00,2025-11-01 12:03:59,SiH6
83938,83938,83938,83938,0,1,2025-11-01 12:04:00,2025-11-01 12:04:59,SiH6
83935,83933,83935,83933,0,10,2025-11-01 12:05:00,2025-11-01 12:05:59,SiH6
83949,83949,83949,83949,0,2,2025-11-01 12:06:00,2025-11-01 12:06:59,SiH6
83944,83953,83954,83944,0,20,2025-11-01 12:07:00,2025-11-01 12:07:59,SiH6
83953,83989,84013,83953,0,21,2025-11-01 12:08:00,2025-11-01 12:08:59,SiH6
84042,84080,84080,84042,0,3,2025-11-01 12:10:00,2025-11-01 12:10:59,SiH6
84122,84136,84136,84122,0,6,2025-11-01 12:12:00,2025-11-01 12:12:59,SiH6
84140,84097,84140,84097,0,10,2025-11-01 12:13:00,2025-11-01 12:13:59,SiH6
84066,84095,84095,84058,0,10,2025-11-01 12:15:00,2025-11-01 12:15:59,SiH6
84061,84094,84095,84061,0,6,2025-11-01 12:19:00,2025-11-01 12:19:59,SiH6
84104,84128,84128,84104,0,3,2025-11-01 12:20:00,2025-11-01 12:20:59,SiH6
84032,84027,84032,84027,0,6,2025-11-01 12:23:00,2025-11-01 12:23:59,SiH6
84042,84049,84049,84035,0,6,2025-11-01 12:24:00,2025-11-01 12:24:59,SiH6
84026,84026,84026,84026,0,2,2025-11-01 12:25:00,2025-11-01 12:25:59,SiH6
84040,84040,84040,84040,0,1,2025-11-01 12:26:00,2025-11-01 12:26:59,SiH6
84010,84007,84010,84007,0,3,2025-11-01 12:28:00,2025-11-01 12:28:59,SiH6
83986,83988,83988,83986,0,4,2025-11-01 12:29:00,2025-11-01 12:29:59,SiH6
